TipoEstacao,Codigo,Nome,CodigoAdicional,Latitude,Longitude
1,77519500,ESTACIÓN DE DEPURACIÓN,"85,0",-30.3833,-56.5
1,77521000,PUENTE CONCÓRDIA,"84,1",-30.3833,-56.5
1,64447001,ENG. ROSALDO LEITÃO,,-24.9439,-50.3906
1,60891000,UHE CAÇU MONTANTE,,-18.3381,-51.2594
1,22220001,UHE LUÍS EDUARDO MAGALHÃES JERÔNIMO,,-11.7578,-47.8358
1,39715000,PALMEIRINA,ANA,-9.0019,-36.3264
1,37028000,AÇUDE PAU DOS FERROS,ANA,-6.1833,-38.1492
1,38271000,BR406 RIO GUAJIRU,,-5.7289,-35.36
1,38247550,PONTE VELHA BR-101,,-5.8803,-35.2247
1,38247600,PONTE TRAMPOLIM DA VITÓRIA,,-5.8836,-35.2267
1,38591000,LAGOA GUARAÍRA I,,-6.1928,-35.1233
1,60901000,UHE CAÇU RIO DOCE,,-18.3019,-51.1494
1,60902000,UHE CAÇU JUSANTE,,-18.5358,-51.1444
1,20090010,AHE PORTEIRAS-SANTA BÁRBARA,,-14.8331,-48.7519
1,83380000,PCH MAFRÁS JUSANTE,,-27.0322,-49.5869
1,41600001,PIRAPAMA,VEL-F02,-19.0139,-44.0378
1,64482800,RECANTO BEIRA RIO,,-24.3125,-50.7222
1,64483950,UHE MAUÁ SANTANA MONTANTE,,-24.1706,-50.8486
1,44940000,GADO BRAVO (EX. BOCA DA CAATINGA NOVA),,-14.9225,-43.5511
1,41718500,PCH QUARTEL III JUSANTE,,-18.6319,-43.9467
1,19490000,PORTO DE SANTANA,,-0.0664,-51.2019
1,19510000,PONTA DO CÉU,,0.77,-50.1181
1,33400000,PONTA DA MADEIRA,,-2.5525,-44.4506
1,59266000,ILHA FISCAL,,-22.8856,-43.1667
1,66973000,TALULA,BOHI020003,-19.1289,-65.4456
1,66974000,ÑUCCHU,BOHI020001,-19.4547,-65.2256
1,66975000,TARAPAYA,BOHI020007,-19.4683,-65.7917
1,66976000,TUPIZA,,-21.4342,-65.7153
1,66977000,CHUQUIAGO,BOHI020005,-21.5578,-65.6458
1,66978000,PALCA GRANDE,BOHI020002,-20.7414,-65.24
1,66979000,EL PUENTE,BOHI020015,-21.2386,-65.2092
1,66980000,HUACATA,BOHI020016,-21.2167,-64.8167
1,66981000,OBRAJES,BOHI020020,-21.5167,-64.7667
1,66982000,CALDERAS,,-21.4,-64.6
1,81990000,CANANÉIA,,-25.0167,-47.9181
1,49134000,AÇUDE POÇO DA CRUZ,ANA,-8.4953,-37.7006
1,38801000,AÇUDE POÇÕES,ANA,-7.8889,-36.9978
1,37225000,AÇUDE SÃO GONÇALO,ANA,-6.8456,-38.31
1,37062800,AÇUDE STA. CRUZ DO APODI,ANA,-5.7622,-37.8019
1,61783420,PONTE NA FAZENDA BOA SORTE,BAGR04950,-20.6958,-47.5717
1,61783440,PONTE NA ESTRADA DA USINA BATATAIS,SAPU02270,-20.7075,-47.5847
1,62266000,RIACHO GRANDE,RGDE02900,-23.7686,-46.5333
1,62300550,RIO PINHEIROS - Próx. elevatória,PINH04105,-23.7028,-46.6792
1,62725100,PRAIA DE IGARAÇU DO TIETÊ,TIET02491,-22.5142,-48.5414
1,62817000,PRAIA MUNICIPAL DE SABINO,ESGT02252,-21.4592,-49.5828
1,60436120,CÓRREGO TAGUATINGA MONT. ESGOTO,,-15.8569,-48.0511
1,60436140,CÓRREGO TAGUATINGA JUST. ESG. (DF-457),,-15.8428,-48.0756
1,60436160,RIO MELCHIOR - DF 180,,-15.8569,-48.1775
1,60443955,VARGEM DA BENÇÃO/ESTIVA - NASCENTE,,-15.9006,-48.0881
1,60443963,PONTE ALTA JUS. ESTIVA - VC 351,,-15.8333,-48.0833
1,60443964,CÓRREGO BARREIRO - DF 180,,-15.9914,-48.1156
1,60443965,PONTE ALTA JUST. - ESGOTO GAMA,,-16.0119,-48.1183
1,60444020,ALAGADO MONT. ETE (Sta. Maria),,-16.0106,-48.03
1,81320000,PCH NOVO HORIZONTE JUSANTE,,-24.9708,-48.5672
1,60444030,ALAGADO JUS. ETE (Sta. maria),,-16.0411,-48.0561
1,83270000,AURORA,,-27.2936,-49.6506
1,56979000,PCH CACHOEIRÃO MONTANTE 2,,-19.4975,-41.6628
1,56979500,PCH CACHOEIRÃO MONTANTE 1,,-19.4533,-41.6639
1,56979600,PCH CACHOEIRÃO JUSANTE,,-19.4439,-41.5878
1,66431000,SANTO ANTÔNIO,,-16.7933,-53.8861
1,65006047,PONTE ESTRADA DA GRACIOSA,AI42,-25.3897,-49.1733
1,66431500,SÃO JOÃO,,-16.7611,-53.8686
1,58336000,PCH BRAÇO JUSANTE,,-22.7792,-44.2269
1,66432000,SANTA CLARA,,-16.7486,-53.8586
1,66432500,BOM JESUS,,-16.7247,-53.8278
1,17093600,PCH GARGANTA DA JARARACA BARRAMENTO,,-13.3878,-57.6225
1,63001540,PCH PORTO DAS PEDRAS RESERVATÓRIO,,-19.4508,-52.5642
1,73520000,PCH RIO DOS ÍNDIOS BARRAMENTO,,-27.2814,-52.7953
1,40108000,RIBEIRÃO PASSA TEMPO(cidade Passa Tempo),PA024,-20.6319,-44.5011
1,40120000,RIO DO PEIXE(mont.municipio de PIRACEMA),PA026,-20.5161,-44.4711
1,40149000,RIO PARÁ (mont. cidade Carmo do Cajuru),PA028,-20.1808,-44.7939
1,40156000,RIO ITAPECERICA,PA031,-20.3894,-44.9683
1,40181000,RIBEIRÃO BOA VISTA (jus. Carmo da Mata),PA032,-20.4556,-44.8919
1,40183000,CÓRREGO DO PINTO(jus.São Gonçalo do Pará),PA034,-19.9819,-44.87
1,40210000,RIO SÃO JOÃO(cidade de São João),PA036,-20.2392,-44.5119
1,37369000,AÇUDE MÃE D'ÁGUA,AESA,-7.0239,-37.9853
1,38870000,AÇUDE ACAUÃ,AESA,-7.4419,-35.5611
1,34550000,AÇUDE BONFIM,,-9.16,-42.8739
1,41930000,TRAVESSIA DA BR-135,VEL-F01,-18.2181,-44.3431
1,42099000,CLARO DOS POÇÕES,JEQ-F02,-17.0561,-44.2261
1,42140000,FRANCISCO DUMONT,JEQ-F01,-17.2803,-44.2164
1,42600003,ENTRE RIOS,PAR-F04,-16.9133,-46.3906
1,42860004,TRAVESSIA DA MG-408,PAR-F02,-17.1211,-45.4356
1,42950000,PORTO ALEGRE MONTANTE,PAR-F01,-16.9956,-45.5114
1,30497000,UHE FERREIRA GOMES RESERVATÓRIO,,0.8661,-51.2122
1,43300001,FAZENDA CARVALHO,URU-F04,-15.5225,-46.2864
1,43675001,FAZENDA CONCEIÇÃO,URU-F02,-16.4281,-45.7422
1,40340000,RIO LAMBARI (na ponte MG 050),PA040,-20.2828,-45.1478
1,38247000,PASSAGEM DE AREIA,,-5.9039,-35.2797
1,38110000,PUNAÚ,,-5.3481,-35.3908
1,38129400,ESTUÁRIO MAXARANGUAPE,,-5.5217,-35.2556
1,38249000,BALNEÁRIO DE PIUM,,-5.9536,-35.1622
1,38249500,ESTUÁRIO PONTE VELHA NA RN 063,,-5.9847,-35.1236
1,38270000,BR406 RIO MUDO,,-5.6733,-35.4033
1,38355000,AÇUDE CAMPO GRANDE,,-5.8947,-35.7711
1,38380001,TELHA,,-5.8669,-35.5942
1,38390400,ESTUÁRIO - DIQUE DA BASE NAVAL,,-5.7867,-35.2233
1,38390405,ESTUÁRIO JUSANTE DO CANAL DO BALDO,,-5.7828,-35.2131
1,38390410,ESTUÁRIO IATE CLUBE,,-5.7644,-35.2053
1,38465000,AÇUDE JAPI II,,-6.3456,-35.7953
1,38485001,JUSANTE DE MONTE ALEGRE,,-6.0631,-35.3119
1,38580001,SÍTIO CHOAR,,-6.3172,-35.3367
1,38680001,PEDRO VELHO,,-6.445,-35.2206
1,38685000,ESTUÁRIO BARRA DE CUNHAÚ,,-6.32,-35.0461
1,60436300,RIO DESCOBERTO,ADASA,-16.0081,-48.2719
1,60436400,ENGENHO DAS LAJES,ADASA,-16.0531,-48.2453
1,60471185,MESTRE D'ARMAS,ADASA,-15.6686,-47.6714
1,40370000,RIO DO PEIXE(cidade de Rio do Peixe),PA042,-19.5628,-44.8439
1,40460000,CÓRREGO DO SALOBRO(jus. cidade de Pompéu),PA044,-19.2958,-45.0242
1,42145003,BARRA,JEQ-F03,-17.0542,-44.7675
1,40537000,RIO PARAOPEBA(mont. Cristiano Otoni),BP022,-20.8361,-43.8006
1,40678000,RIO BRUMADO (jus. Entre Rios de Minas),BP024,-20.6472,-44.0606
1,40713000,RIO MACAUBAS(jusante de Bonfim),BP032,-20.3222,-44.1522
1,62152000,RIBEIRÃO ITAQUERA,KERA04990,-23.4806,-46.4403
1,65182000,CÓRREGO DO TIGRE,EPAGRI,-26.2217,-50.4911
1,71335000,MATO ESCURO,EPAGRI,-27.5778,-50.0717
1,72920000,DOZE PASSOS,EPAGRI,-27.3431,-51.6483
1,73825000,TARUMÃZINHO,EPAGRI,-26.8578,-52.8736
1,83301000,LONTRAS,EPAGRI,-27.1792,-49.5292
1,15260000,ACHACHICALA,,-16.4492,-68.1478
1,15121000,PCH SALTO CORGÃO JUSANTE,,-14.4575,-59.5086
